trip_id,phase,start_s,end_s,duration_s,mode
Q2-017,下降,4929.070424565876,4929.48064063433,0.4102160684531296,直连
Q2-018,爬升,3265.7945073918163,3266.1363541155274,0.3418467237109388,直连
Q2-018,爬升,3266.1363541155274,3347.530951483613,81.39459736808584,直连
Q2-018,巡航,3347.530951483613,3610.853810046315,263.3228585627019,直连
Q2-018,巡航,3610.853810046315,3637.903358945557,27.049548899242115,直连
Q2-018,巡航,3637.903358945557,3886.1331589784922,248.22980003293512,中断
Q2-018,下降,3886.1331589784922,3926.9368918886485,40.803732910156214,中断
Q2-018,投送交接,3926.9368918886485,4136.9368918886485,210.0,中断
Q2-018,爬升,4136.9368918886485,4170.940002647112,34.00311075846366,中断
Q2-018,巡航,4170.940002647112,4419.169802680048,248.22980003293537,中断
Q2-018,巡航,4419.169802680048,4446.21935157929,27.049548899242165,直连
Q2-018,巡航,4446.21935157929,4709.542210141992,263.3228585627021,直连
Q2-018,下降,4709.542210141992,4807.215726983694,97.67351684170283,直连
Q2-018,下降,4807.215726983694,4807.625943052148,0.4102160684531274,直连
Q2-019,爬升,3862.1707297431376,3862.5125764668487,0.34184672371093966,直连
Q2-019,爬升,3862.5125764668487,4010.2038148668357,147.69123839998718,直连
Q2-019,巡航,4010.2038148668357,4284.373592578514,274.16977771167797,直连
Q2-019,巡航,4284.373592578514,4337.97458963724,53.60099705872567,直连
Q2-019,巡航,4337.97458963724,4510.985729168527,173.01113953128726,中断
Q2-019,下降,4510.985729168527,4549.9054313169645,38.919702148437864,中断
Q2-019,投送交接,4549.9054313169645,4759.9054313169645,210.0,中断
Q2-019,爬升,4759.9054313169645,4838.5557405617565,78.65030924479197,中断
Q2-019,巡航,4838.5557405617565,5019.12733769457,180.57159713281408,中断
Q2-019,巡航,5019.12733769457,5032.2414553455255,13.114117650955388,直连
Q2-019,巡航,5032.2414553455255,5048.58944868267,16.347993337144494,中断
Q2-019,巡航,5048.58944868267,5165.963577804061,117.37412912139064,直连
Q2-019,下降,5165.963577804061,5223.970602016537,58.00702421247584,直连
Q2-019,下降,5223.970602016537,5341.783948897811,117.81334688127376,中断
Q2-019,投送交接,5341.783948897811,5521.783948897811,180.0,中断
Q2-019,爬升,5521.783948897811,5555.787059656274,34.00311075846366,中断
Q2-019,巡航,5555.787059656274,5866.074309697443,310.287250041169,中断
Q2-019,巡航,5866.074309697443,5899.886245821496,33.811936124052686,直连
Q2-019,巡航,5899.886245821496,6229.039819024873,329.1535732033774,直连
Q2-019,下降,6229.039819024873,6326.713335866576,97.67351684170283,直连
Q2-019,下降,6326.713335866576,6327.123551935029,0.4102160684531274,直连
Q2-020,爬升,3863.2746289928946,3863.6164757166057,0.3418467237109388,直连
Q2-020,爬升,3863.6164757166057,3945.0110730846914,81.39459736808584,直连
Q2-020,巡航,3945.0110730846914,4274.164646288069,329.1535732033772,直连
Q2-020,巡航,4274.164646288069,4307.976582412121,33.81193612405262,直连
Q2-020,巡航,4307.976582412121,4618.26383245329,310.28725004116876,中断
Q2-020,下降,4618.26383245329,4659.067565363446,40.803732910156214,中断
Q2-020,投送交接,4659.067565363446,4869.067565363446,210.0,中断
Q2-020,爬升,4869.067565363446,4903.07067612191,34.00311075846366,中断
Q2-020,巡航,4903.07067612191,5213.357926163078,310.287250041169,中断
Q2-020,巡航,5213.357926163078,5247.169862287132,33.811936124052686,直连
Q2-020,巡航,5247.169862287132,5576.323435490509,329.1535732033774,直连
Q2-020,下降,5576.323435490509,5673.996952332212,97.67351684170283,直连
Q2-020,下降,5673.996952332212,5674.407168400665,0.4102160684531274,直连
Q2-021,爬升,4270.191547380311,4270.533394104022,0.3418467237109396,直连
Q2-021,爬升,4270.533394104022,4326.078799170676,55.54540506665371,直连
Q2-021,巡航,4326.078799170676,4480.085915132475,154.00711596179912,直连
Q2-021,巡航,4480.085915132475,4560.08498522748,79.99907009500483,直连
Q2-021,下降,4560.08498522748,4593.389687375917,33.30470214843717,直连
Q2-021,投送交接,4593.389687375917,4773.389687375917,180.0,直连
Q2-021,爬升,4773.389687375917,4794.818990354433,21.429302978515807,直连
Q2-021,巡航,4794.818990354433,4818.295311123511,23.47632076907832,直连
Q2-021,巡航,4818.295311123511,4824.0582166016175,5.762905478107001,直连
Q2-021,巡航,4824.0582166016175,4856.641242916046,32.583026314428075,直连
Q2-021,巡航,4856.641242916046,4880.561456731193,23.920213815147257,直连
Q2-021,巡航,4880.561456731193,4903.13182907355,22.570372342356304,直连
Q2-021,巡航,4903.13182907355,4909.260398421181,6.128569347631213,直连
Q2-021,巡航,4909.260398421181,4912.98919815731,3.728799736128933,直连
Q2-021,巡航,4912.98919815731,4919.807070226532,6.817872069222192,直连
Q2-021,巡航,4919.807070226532,4990.993361972528,71.1862917459961,直连
Q2-021,下降,4990.993361972528,5027.948525546747,36.955163574219114,直连
Q2-021,投送交接,5027.948525546747,5207.948525546747,180.0,直连
Q2-021,爬升,5207.948525546747,5237.634062249221,29.685536702473655,直连
Q2-021,巡航,5237.634062249221,5358.16166680356,120.52760455433929,直连
Q2-021,巡航,5358.16166680356,5492.132299209095,133.9706324055354,直连
Q2-021,下降,5492.132299209095,5549.864727183611,57.73242797451551,直连
Q2-021,下降,5549.864727183611,5550.274943252064,0.4102160684531281,直连
Q2-022,爬升,4399.002909341041,4399.413125409495,0.4102160684531264,直连
Q2-022,爬升,4399.413125409495,4572.644564614478,173.2314392049841,直连
Q2-022,巡航,4572.644564614478,4825.732781991936,253.08821737745728,直连
Q2-022,巡航,4825.732781991936,4834.925446737014,9.192664745077899,直连
Q2-022,巡航,4834.925446737014,5056.8565150515315,221.93106831451783,中断
Q2-022,下降,5056.8565150515315,5168.508584143328,111.65206909179688,中断
Q2-022,投送交接,5168.508584143328,5564.508584143328,396.0,中断
Q2-022,爬升,5564.508584143328,5653.830239416766,89.3216552734375,中断
Q2-022,巡航,5653.830239416766,5875.7613077312835,221.93106831451774,中断
Q2-022,巡航,5875.7613077312835,5884.953972476362,9.192664745077952,直连
Q2-022,巡航,5884.953972476362,6138.042189853819,253.08821737745734,直连
Q2-022,下降,6138.042189853819,6354.581488860049,216.53929900623012,直连
Q2-022,下降,6354.581488860049,6355.094258945615,0.5127700855664014,直连
Q2-023,爬升,4512.182241083965,4512.592457152418,0.410216068453128,直连
Q2-023,爬升,4512.592457152418,4620.3979075878715,107.80545043545338,直连
Q2-023,巡航,4620.3979075878715,4883.622076071782,263.2241684839106,直连
Q2-023,巡航,4883.622076071782,4992.773661142376,109.15158507059428,直连
Q2-023,巡航,4992.773661142376,5134.711004195682,141.93734305330577,中断
Q2-023,下降,5134.711004195682,5219.680587325565,84.96958312988318,中断
Q2-023,投送交接,5219.680587325565,5615.680587325565,396.0,中断
Q2-023,爬升,5615.680587325565,5683.656253829471,67.97566650390581,中断
Q2-023,巡航,5683.656253829471,5825.593596882777,141.93734305330594,中断
Q2-023,巡航,5825.593596882777,5934.745181953372,109.15158507059452,直连
Q2-023,巡航,5934.745181953372,6197.969350437283,263.22416848391106,直连
Q2-023,下降,6197.969350437283,6332.726163481599,134.75681304431603,直连
Q2-023,下降,6332.726163481599,6333.238933567165,0.512770085566405,直连
Q2-024,爬升,4669.11181288063,4669.453659604341,0.3418467237109396,直连
Q2-024,爬升,4669.453659604341,4724.999064670995,55.54540506665371,直连
Q2-024,巡航,4724.999064670995,4848.204757440434,123.20569276943928,直连
Q2-024,巡航,4848.204757440434,4912.204013516438,63.99925607600386,直连
Q2-024,下降,4912.204013516438,4945.508715664875,33.30470214843717,直连
Q2-024,投送交接,4945.508715664875,5155.508715664875,210.0,直连
Q2-024,爬升,5155.508715664875,5208.830290621652,53.3215749567774,直连
Q2-024,爬升,5208.830290621652,5281.052266283365,72.22197566171205,直连
Q2-024,巡航,5281.052266283365,5365.691886582468,84.63962029910402,直连
Q2-024,巡航,5365.691886582468,5373.316386077999,7.624499495529675,直连
Q2-024,巡航,5373.316386077999,5511.798723934939,138.4823378569403,中断
Q2-024,下降,5511.798723934939,5557.490984677126,45.6922607421875,中断
Q2-024,投送交接,5557.490984677126,5737.490984677126,180.0,中断
Q2-024,爬升,5737.490984677126,5769.924069800824,32.43308512369822,中断
Q2-024,巡航,5769.924069800824,5908.332981425854,138.40891162502984,中断
Q2-024,巡航,5908.332981425854,5951.213779072835,42.8807976469806,直连
Q2-024,巡航,5951.213779072835,6170.549601242177,219.33582216934244,直连
Q2-024,下降,6170.549601242177,6347.779087322161,177.22948607998407,直连
Q2-024,下降,6347.779087322161,6348.189303390614,0.41021606845312436,直连
Q2-025,爬升,5167.625943052148,5167.967789775858,0.3418467237109377,直连
